time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-01T21:02:23.972Z,69.4546,-144.2284,2.6,2.3,ml,,,,0.52,ak,ak0198dcbr4r,2019-07-22T00:32:22.624Z,"79km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T21:00:54.828Z,-21.1931,-173.8464,10,4.9,mb,,87,4.241,1.04,us,us700048c2,2019-09-14T16:08:28.040Z,"115km E of `Ohonua, Tonga",earthquake,8.9,1.8,0.112,25,reviewed,us,us
2019-07-01T20:52:08.520Z,38.8209991,-122.7911682,3.15,0.88,md,8,98,0.01341,0.02,nc,nc73204466,2019-07-01T23:08:03.605Z,"6km NNW of The Geysers, CA",earthquake,0.62,1.39,,1,automatic,nc,nc
2019-07-01T20:42:45.457Z,59.7494,-153.5475,128.1,3.3,ml,,,,0.79,ak,ak0198dbyxg7,2019-09-14T16:08:28.040Z,"76km E of Old Iliamna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T20:42:12.190Z,33.8726667,-117.505,-0.56,0.97,ml,18,88,0.07435,0.22,ci,ci38439495,2019-07-02T21:53:19.895Z,"2km ESE of Home Gardens, CA",quarry blast,0.54,31.61,0.1,13,reviewed,ci,ci
2019-07-01T20:39:50.621Z,-7.3862,128.4379,139.3,5.1,mww,,26,2.896,1.11,us,us700048ay,2019-09-14T16:08:28.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,6.2,4.5,0.065,23,reviewed,us,us
2019-07-01T20:29:36.510Z,18.3918,-68.134,101,2.91,md,11,194,0.6549,0.31,pr,pr2019182012,2019-09-14T16:08:29.040Z,"32km SE of Punta Cana, Dominican Republic",earthquake,2.94,1.93,0.36,8,reviewed,pr,pr
2019-07-01T20:24:34.460Z,19.0879993,-155.4746704,43.02,2.38,md,13,190,0.0681,0.11,hv,hv71018821,2019-09-14T16:08:28.040Z,"12km S of Pahala, Hawaii",other event,1.68,2.05,0.04,5,reviewed,hv,hv
2019-07-01T20:21:14.020Z,19.0993328,-155.4388275,42.05,2.5,ml,51,185,0.05997,0.17,hv,hv71018816,2019-09-14T16:08:28.040Z,"12km SSE of Pahala, Hawaii",earthquake,0.7,0.95,0.18,4,automatic,hv,hv
2019-07-01T20:18:46.680Z,45.7043333,-112.248,0.33,1.05,ml,10,83,0.185,0.09,mb,mb80350404,2019-07-01T21:20:43.540Z,"21km SSW of Whitehall, Montana",earthquake,0.3,0.93,0.213,4,reviewed,mb,mb
2019-07-01T20:18:11.150Z,48.619,-123.104333333333,3.8,0.09,md,6,138,,0.46,uw,uw61532567,2019-07-02T22:51:10.520Z,"11km NW of Friday Harbor, Washington",earthquake,1.4,38.86,0.105835287253542,4,reviewed,uw,uw
2019-07-01T20:18:09.570Z,19.1053333,-155.4140015,41.69,2.38,md,25,251,0.06746,0.12,hv,hv71018806,2019-09-14T16:08:28.040Z,"13km SSE of Pahala, Hawaii",earthquake,1.3,1.8,0.19,8,automatic,hv,hv
2019-07-01T20:17:02.620Z,36.2618333,-89.4655,6.2,1.14,md,11,68,0.03593,0.08,nm,nm60279516,2019-07-02T12:41:54.550Z,"2km E of Ridgely, Tennessee",earthquake,0.54,0.71,0.047,7,reviewed,nm,nm
2019-07-01T20:16:50.694Z,58.1752,-155.3276,0.5,1.2,ml,,,,0.44,ak,ak0198dbtdb7,2019-07-22T00:32:20.576Z,"96km SE of King Salmon, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-01T20:16:16.420Z,19.1240005,-155.4904938,44.93,2.45,md,24,166,0.04118,0.12,hv,hv71018801,2019-09-14T16:08:28.040Z,"9km S of Pahala, Hawaii",earthquake,1.28,1.2,0.16,5,automatic,hv,hv
2019-07-01T20:15:34.310Z,19.0879993,-155.4813385,43.05,2.39,ml,15,180,0.06948,0.13,hv,hv71018796,2019-09-14T16:08:28.040Z,"12km S of Pahala, Hawaii",earthquake,1.07,1.24,4.34,8,automatic,hv,hv
2019-07-01T20:12:12.334Z,66.8445,-147.3277,1.7,1.6,ml,,,,0.58,ak,ak0198dbsfj4,2019-07-22T00:32:19.788Z,"95km WNW of Fort Yukon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T20:08:04.771Z,69.4591,-144.2306,0.7,1.5,ml,,,,0.56,ak,ak0198dbrk2l,2019-07-22T00:32:36.426Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T20:07:45.040Z,33.6811667,-116.7185,15.12,0.71,ml,13,103,0.03014,0.07,ci,ci37218684,2019-07-02T21:46:26.723Z,"6km S of Idyllwild, CA",earthquake,0.33,0.37,0.069,5,reviewed,ci,ci
2019-07-01T20:07:43.340Z,33.6745,-116.7203333,15.23,0.71,ml,14,92,0.03693,0.09,ci,ci38439447,2019-07-02T21:38:37.500Z,"7km S of Idyllwild, CA",earthquake,0.35,0.52,0.075,5,reviewed,ci,ci
2019-07-01T20:03:05.605Z,62.718,-150.0621,8.4,1,ml,,,,0.54,ak,ak0198dbqhkc,2019-07-22T00:32:19.008Z,"43km N of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T19:56:58.679Z,-30.6264,-177.9897,35,5.2,mb,,70,1.377,1.39,us,us70004895,2019-09-14T16:08:28.040Z,"124km NE of L'Esperance Rock, New Zealand",earthquake,9.4,1.9,0.05,133,reviewed,us,us
2019-07-01T19:52:48.293Z,61.4406,-149.9531,40.5,1.1,ml,,,,0.45,ak,ak0198dbfna0,2019-07-22T00:32:18.220Z,"9km S of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T19:45:26.613Z,21.8894,-45.1346,10,4.7,mb,,238,16.527,0.86,us,us70004hwk,2019-09-14T16:08:39.040Z,"Northern Mid-Atlantic Ridge",earthquake,17.2,2,0.117,22,reviewed,us,us
2019-07-01T19:44:54.000Z,18.0153,-65.4196,20,2.86,md,15,331,0.4476,0.78,pr,pr2019182015,2019-09-14T16:08:29.040Z,"24km SSE of Esperanza, Puerto Rico",earthquake,6.86,65.58,0.36,13,reviewed,pr,pr
2019-07-01T19:43:23.111Z,59.9068,-139.7487,0,1.1,ml,,,,0.09,ak,ak0198dbdob4,2019-07-22T00:32:17.527Z,"40km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-01T19:41:01.198Z,37.7798,-114.3141,0.8,1.5,ml,12,79.95,0.218,0.1887,nn,nn00688946,2019-07-01T22:36:53.359Z,"20km SE of Pioche, Nevada",earthquake,,2.4,0.71,6,reviewed,nn,nn
2019-07-01T19:38:05.930Z,32.2231,48.9775,10,4.4,mb,,63,3.963,1.03,us,us7000488s,2019-09-14T16:08:27.040Z,"22km NNE of Shushtar, Iran",earthquake,7.6,1.9,0.085,40,reviewed,us,us
2019-07-01T19:36:23.498Z,66.3154,-157.2436,5.1,1,ml,,,,0.6,ak,ak0198dbc5xj,2019-07-22T00:32:16.724Z,"67km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T19:30:09.480Z,51.4346,178.1573,26.3,1.8,ml,,,,0.48,ak,ak0198dbauko,2019-07-22T00:32:15.970Z,"62km SSW of Little Sitkin Island, Alaska",earthquake,,16.1,,,reviewed,ak,ak
2019-07-01T19:26:49.700Z,33.3291667,-116.4053333,6.76,0.48,ml,17,96,0.03207,0.13,ci,ci38439399,2019-07-02T21:49:47.907Z,"9km NNW of Borrego Springs, CA",earthquake,0.32,0.52,0.142,8,reviewed,ci,ci
2019-07-01T19:23:19.059Z,59.7187,-153.3364,104.4,1.5,ml,,,,0.34,ak,ak0198db9cre,2019-07-22T00:32:15.132Z,"84km W of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T19:21:41.308Z,62.2439,-150.1019,8.2,1.2,ml,,,,0.53,ak,ak0198db8zko,2019-07-22T00:31:27.022Z,"8km S of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T19:14:28.960Z,47.7461667,-113.8073333,3.73,1.34,ml,14,189,0.181,0.13,mb,mb80350389,2019-07-01T20:42:56.740Z,"27km ENE of Polson, Montana",earthquake,0.66,7.13,0.34,2,reviewed,mb,mb
2019-07-01T19:12:20.021Z,37.2835,-117.5123,0,1.2,ml,11,162,0.118,0.2198,nn,nn00688934,2019-07-01T23:04:56.246Z,"53km SSW of Goldfield, Nevada",earthquake,,0,0.31,8,reviewed,nn,nn
2019-07-01T18:55:07.658Z,62.2681,-150.2432,14.9,1.2,ml,,,,0.59,ak,ak0198daurm7,2019-07-22T00:31:26.198Z,"9km SW of Talkeetna, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T18:54:38.330Z,35.802,-120.3405,3.88,1.51,md,38,101,0.02896,0.04,nc,nc73204446,2019-07-03T02:20:04.184Z,"10km NNW of Cholame, CA",earthquake,0.16,0.23,0.211,20,reviewed,nc,nc
2019-07-01T18:52:46.101Z,59.7943,-136.7316,14.8,1.4,ml,,,,0.77,ak,ak0198dau7p8,2019-07-22T00:31:25.426Z,"88km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T18:51:19.012Z,63.4333,-149.38,91.3,0.8,ml,,,,0.42,ak,ak0198datxuf,2019-07-22T00:31:24.721Z,"21km WNW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-01T18:48:55.320Z,61.8124,-147.2088,40.2,1.2,ml,,,,0.67,ak,ak0198datddj,2019-07-22T00:31:23.901Z,"86km E of Sutton-Alpine, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T18:46:00.980Z,38.8236656,-122.80867,2.63,0.55,md,13,64,0.00113,0.02,nc,nc73204441,2019-07-01T18:56:03.787Z,"7km NW of The Geysers, CA",earthquake,0.35,0.79,,1,automatic,nc,nc
2019-07-01T18:45:10.237Z,60.179,-152.2687,73.3,1.3,ml,,,,0.3,ak,ak0198dasmr7,2019-07-22T00:31:23.125Z,"43km SE of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T18:42:11.000Z,36.9061667,-121.6535,-0.14,1.66,md,8,125,0.02557,0.25,nc,nc73204436,2019-07-02T21:40:50.723Z,"2km NNW of Aromas, CA",quarry blast,1.03,31.61,0.221,8,reviewed,nc,nc
2019-07-01T18:39:59.007Z,69.4711,-144.5378,4.3,1.9,ml,,,,0.54,ak,ak0198darjhi,2019-07-22T00:31:22.335Z,"81km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T18:35:24.205Z,62.9904,-150.8741,2.2,0.9,ml,,,,0.29,ak,ak0198daqi3x,2019-07-22T00:31:21.617Z,"83km NNW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-01T18:24:02.145Z,63.1656,-152.4336,9.8,0.5,ml,,,,0.32,ak,ak0198dao43k,2019-07-22T00:31:20.914Z,"151km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T18:23:09.760Z,33.2228333,-116.74,11.52,0.75,ml,34,35,0.02047,0.17,ci,ci38439311,2019-07-02T21:25:28.502Z,"3km SE of Lake Henshaw, CA",earthquake,0.24,0.52,0.21,13,reviewed,ci,ci
2019-07-01T18:22:53.801Z,66.3155,-157.2576,9.7,1.3,ml,,,,0.54,ak,ak0198dansn8,2019-07-22T00:31:20.133Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T18:15:56.270Z,38.7971649,-122.8274994,4.2,0.43,md,11,119,0.007016,0.04,nc,nc73204431,2019-07-01T18:32:02.640Z,"6km WNW of The Geysers, CA",earthquake,1.07,2.57,0.13,2,automatic,nc,nc
2019-07-01T18:14:02.679Z,61.4242,-149.9718,35.5,2.1,ml,,,,0.44,ak,ak0198dalyxg,2019-07-22T00:31:19.222Z,"10km S of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T18:12:06.880Z,37.2773333,-121.6513333,6.51,1.53,md,41,68,0.02525,0.05,nc,nc73204426,2019-07-02T01:39:03.470Z,"16km N of Morgan Hill, CA",earthquake,0.14,0.24,0.194,36,reviewed,nc,nc
2019-07-01T18:11:29.087Z,59.7861,-136.5722,10,2.7,ml,,81,0.389,0.93,us,us7000486i,2019-09-14T16:08:27.040Z,"79km WNW of Skagway, Alaska",earthquake,1.4,2,0.049,54,reviewed,us,us
2019-07-01T18:10:39.710Z,38.7963333,-122.739502,1.01,0.89,md,11,88,0.01847,0.03,nc,nc73204421,2019-07-01T18:23:04.593Z,"3km NE of The Geysers, CA",earthquake,0.26,0.57,0.06,5,automatic,nc,nc
2019-07-01T18:08:50.028Z,62.5588,-152.6583,2.7,1.4,ml,,,,0.49,ak,ak0198daksca,2019-07-22T00:31:17.569Z,"134km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T18:02:31.155Z,3.2578,-103.3726,10,4.5,mb,,206,17.711,0.62,us,us70004hwf,2019-09-14T16:08:39.040Z,"Galapagos Triple Junction region",earthquake,10.9,2,0.127,18,reviewed,us,us
2019-07-01T18:01:21.781Z,37.7794,-114.3203,0,1.2,ml,6,84.04,0.216,0.1137,nn,nn00688977,2019-07-01T22:33:44.176Z,"20km SE of Pioche, Nevada",earthquake,,0,0.33,2,reviewed,nn,nn
2019-07-01T17:46:31.438Z,68.8936,-17.0442,10,4.5,mb,,103,2.341,0.79,us,us70004hwe,2019-09-14T16:08:39.040Z,"260km SE of Ittoqqortoormiit, Greenland",earthquake,6.9,1.9,0.18,9,reviewed,us,us
2019-07-01T17:46:10.276Z,51.3025,-179.2732,20.2,1.8,ml,,,,0.74,ak,ak0198da7eyp,2019-07-22T00:31:16.873Z,"12km WNW of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-01T17:45:35.550Z,37.4116667,-121.7568333,8.59,2.43,md,104,30,0.03988,0.06,nc,nc73204406,2019-07-02T21:03:03.882Z,"8km NE of Alum Rock, CA",earthquake,0.09,0.22,0.145,85,reviewed,nc,nc
2019-07-01T17:45:23.577Z,-31.737,-177.3156,10,4.7,mb,,164,2.539,0.64,us,us70004hwd,2019-09-14T16:08:39.040Z,"154km ESE of L'Esperance Rock, New Zealand",earthquake,9.6,2,0.147,14,reviewed,us,us
2019-07-01T17:35:12.670Z,38.8204994,-122.8450012,2.24,0.57,md,8,143,0.008216,0.03,nc,nc73204396,2019-07-01T20:09:04.561Z,"9km WNW of The Geysers, CA",earthquake,0.52,1.27,,1,automatic,nc,nc
2019-07-01T17:22:56.990Z,36.5823333,-121.42,1.05,1.23,md,19,55,0.02078,0.03,nc,nc73204386,2019-07-02T06:10:02.664Z,"9km NNE of Gonzales, CA",earthquake,0.18,0.22,0.307,15,reviewed,nc,nc
2019-07-01T17:19:16.180Z,33.8263333,-117.4875,-0.66,0.92,ml,25,88,0.03648,0.26,ci,ci38439223,2019-07-02T21:34:11.448Z,"6km SSE of Home Gardens, CA",quarry blast,0.56,31.61,0.13,15,reviewed,ci,ci
2019-07-01T17:18:50.489Z,52.6379,-169.2679,18.5,2.2,ml,,,,0.47,ak,ak0198da1ihg,2019-07-22T00:31:16.162Z,"42km SW of Nikolski, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-07-01T17:13:28.400Z,-15.4403,167.531,91,6,mww,,53,6.675,1.11,us,us70004840,2019-09-14T16:08:27.040Z,"40km ENE of Luganville, Vanuatu",earthquake,8.6,1.9,0.048,41,reviewed,us,us
2019-07-01T17:13:13.540Z,44.5745,-114.2948333,7.51,1.65,ml,8,109,0.688,0.27,mb,mb80350369,2019-07-01T20:36:39.200Z,"9km NNW of Challis, Idaho",earthquake,0.83,2.65,0.348,6,reviewed,mb,mb
2019-07-01T17:11:38.080Z,33.344,-115.7083333,7.29,1.67,ml,24,75,0.02256,0.2,ci,ci38439215,2019-07-02T21:49:02.820Z,"2km ESE of Bombay Beach, CA",earthquake,0.29,0.41,0.121,48,reviewed,ci,ci
2019-07-01T17:11:09.580Z,19.4076672,-155.6681671,-0.13,1.83,md,26,98,0.03861,0.33,hv,hv71018586,2019-07-01T17:14:12.760Z,"21km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.7,1.58,0.21,10,automatic,hv,hv
2019-07-01T17:09:01.900Z,37.4145,-121.7561667,7.72,1.14,md,20,91,0.04276,0.05,nc,nc73204381,2019-07-02T05:43:02.511Z,"8km NE of Alum Rock, CA",earthquake,0.25,0.35,0.221,20,reviewed,nc,nc
2019-07-01T16:59:25.333Z,9.1702,124.1922,533,5.9,mww,,24,2.498,1.13,us,us7000483i,2019-09-14T16:08:27.040Z,"47km SSE of Lila, Philippines",earthquake,9.3,2,0.04,59,reviewed,us,us
2019-07-01T16:57:13.160Z,37.7811,-114.3205,0,1.2,ml,5,128.2,0.214,0.1033,nn,nn00688976,2019-07-01T22:33:42.747Z,"20km SE of Pioche, Nevada",earthquake,,0,0.34,2,reviewed,nn,nn
2019-07-01T16:47:50.810Z,33.1753333,-116.7013333,8.8,2.23,ml,94,14,0.05118,0.18,ci,ci38439159,2019-07-02T21:46:01.050Z,"9km SE of Lake Henshaw, CA",earthquake,0.12,0.35,0.196,25,reviewed,ci,ci
2019-07-01T16:44:52.892Z,1.7992,127.3889,122.48,4.4,mb,,130,1.02,0.73,us,us70004hw8,2019-09-14T16:08:38.040Z,"69km W of Tobelo, Indonesia",earthquake,12.1,8.2,0.11,24,reviewed,us,us
2019-07-01T16:43:16.553Z,61.1958,-150.9243,61.6,1.3,ml,,,,0.41,ak,ak0198d9lclf,2019-07-22T00:31:15.348Z,"55km W of Anchorage, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-01T16:36:37.588Z,37.7845,-114.3072,0,0.1,ml,5,131.18,0.218,0.0811,nn,nn00688975,2019-07-01T22:30:36.653Z,"20km SE of Pioche, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-07-01T16:35:15.709Z,39.3454,-99.4608,5,2.5,mb_lg,,76,0.572,0.52,us,us700048g2,2019-09-14T16:08:28.040Z,"18km NW of Plainville, Kansas",earthquake,1.9,2,0.079,42,reviewed,us,us
2019-07-01T16:34:31.790Z,59.3655,-153.4301667,-0.61,0.43,ml,4,161,0.007991,0.04,av,av62037746,2019-07-02T21:41:10.470Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.14,0.42,0.411,4,reviewed,av,av
2019-07-01T16:34:08.539Z,61.3946,-150.1068,45.2,1.2,ml,,,,0.66,ak,ak0198d9jek4,2019-07-22T00:31:14.579Z,"16km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T16:30:51.138Z,64.8178,-148.7463,10.7,0.5,ml,,,,0.31,ak,ak0198d9il19,2019-07-22T00:31:13.877Z,"31km NNE of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T16:24:58.240Z,33.0036667,-116.2838333,8.8,0.89,ml,28,69,0.149,0.15,ci,ci38439135,2019-07-02T21:50:43.039Z,"21km SW of Ocotillo Wells, CA",earthquake,0.22,0.81,0.2,6,reviewed,ci,ci
2019-07-01T16:24:36.840Z,19.6143,-66.4285,29,2.93,md,12,299,1.1416,0.27,pr,pr2019182010,2019-09-14T16:08:27.040Z,"124km N of Brenas, Puerto Rico",earthquake,1.39,18.79,0.39,10,reviewed,pr,pr
2019-07-01T16:23:21.417Z,64.6609,-149.2151,16.2,0.8,ml,,,,0.33,ak,ak0198d9h2np,2019-07-22T00:31:13.072Z,"10km NNW of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T16:21:14.666Z,60.1869,-141.2865,0,0.9,ml,,,,0.35,ak,ak0198d9glsg,2019-07-22T00:31:12.384Z,"65km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-01T16:20:04.022Z,37.7867,-114.3076,6.2,0.7,ml,5,131.68,0.217,0.1887,nn,nn00688974,2019-07-01T22:30:35.583Z,"20km SE of Pioche, Nevada",earthquake,,9.7,0.28,2,reviewed,nn,nn
2019-07-01T16:16:06.834Z,61.5096,-150.0083,56.6,1.8,ml,,,,0.47,ak,ak0198d9fjiy,2019-07-22T00:31:11.548Z,"3km WSW of Big Lake, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T16:02:27.000Z,36.21416667,-95.85233333,0,1.49,ml,42,116,0.307739611,0.33,ok,ok2019mtxu,2019-07-02T14:03:26.064Z,"6km S of Owasso, Oklahoma",quarry blast,,0.6,0.24,13,reviewed,ok,ok
2019-07-01T15:53:07.220Z,19.5758,-66.2736,47,3.04,md,5,327,1.3196,0.12,pr,pr2019182011,2019-09-14T16:08:27.040Z,"115km N of Brenas, Puerto Rico",earthquake,1.77,9.09,0.18,5,reviewed,pr,pr
2019-07-01T15:49:32.640Z,35.2551667,-118.6006667,5.95,0.7,ml,6,112,0.07603,0.08,ci,ci38439095,2019-07-02T23:06:19.105Z,"19km NW of Tehachapi, CA",earthquake,0.36,0.98,0.167,4,reviewed,ci,ci
2019-07-01T15:45:40.924Z,63.5421,-150.9473,9.9,0.5,ml,,,,0.42,ak,ak0198d90df9,2019-07-22T00:31:10.736Z,"100km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-01T15:43:51.227Z,5.1635,125.2816,177.79,4.4,mb,,106,1.916,0.64,us,us70004hw7,2019-09-14T16:08:38.040Z,"33km SW of Sarangani, Philippines",earthquake,7.7,6.7,0.08,45,reviewed,us,us
2019-07-01T15:21:24.290Z,47.7458333,-113.7951667,4.46,1.34,md,6,192,0.187,0.09,mb,mb80350359,2019-07-01T15:56:16.760Z,"28km ENE of Polson, Montana",earthquake,1.01,7.59,0.232,3,reviewed,mb,mb
2019-07-01T15:20:53.663Z,37.1172,138.7168,10,4.2,mb,,151,0.703,0.68,us,us70004hw5,2019-09-14T16:08:38.040Z,"4km WSW of Tokamachi, Japan",earthquake,3.1,2,0.373,3,reviewed,us,us
2019-07-01T15:20:30.671Z,63.4806,-150.1836,117.3,1.7,ml,,,,0.45,ak,ak0198d8v0t9,2019-07-22T00:31:09.881Z,"62km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-07-01T15:20:28.101Z,44.6197,-114.3295,5.65,2.5,ml,,69,0.728,0.7,us,us7000481p,2019-09-14T16:08:27.040Z,"14km NNW of Challis, Idaho",earthquake,2.1,2,0.066,30,reviewed,us,us
2019-07-01T15:12:44.420Z,56.8025,-158.0383333,12.85,0.18,ml,5,276,0.1104,0.12,av,av70837724,2019-07-02T21:33:35.920Z,"75km NE of Chignik Lake, Alaska",earthquake,1.1,1.33,0.259,5,reviewed,av,av
2019-07-01T15:11:07.450Z,38.7946663,-122.7630005,0.2,0.78,md,13,106,0.02314,0.03,nc,nc73204361,2019-07-01T17:08:02.027Z,"2km NNW of The Geysers, CA",earthquake,0.3,0.62,0.19,4,automatic,nc,nc
2019-07-01T15:09:50.870Z,38.8321648,-122.8513336,0.96,0.58,md,11,69,,0.04,nc,nc73204356,2019-07-01T16:40:06.864Z,"10km NW of The Geysers, CA",earthquake,0.23,0.87,0.01,3,automatic,nc,nc
2019-07-01T15:08:53.812Z,61.1382,-150.2322,37.1,0.9,ml,,,,0.49,ak,ak0198d8shtq,2019-07-22T00:31:09.161Z,"19km WSW of Anchorage, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-07-01T14:59:23.784Z,59.8728,-152.7815,85,1.5,ml,,,,0.35,ak,ak0198d8hxef,2019-07-22T00:31:07.887Z,"54km WNW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-07-01T14:57:40.876Z,37.7965,-114.3112,12.1,0.9,ml,4,176.06,0.207,0.0756,nn,nn00688973,2019-07-01T22:27:27.300Z,"19km SE of Pioche, Nevada",earthquake,,8.1,0.19,2,reviewed,nn,nn
2019-07-01T14:57:09.790Z,34.2981667,-116.8398333,8.08,1.32,ml,42,38,0.05077,0.2,ci,ci38438991,2019-07-02T21:37:21.675Z,"4km N of Big Bear City, CA",earthquake,0.28,0.63,0.182,29,reviewed,ci,ci
2019-07-01T14:51:30.183Z,60.0432,-153.3065,130,1.9,ml,,,,0.43,ak,ak0198d8g85e,2019-07-22T00:31:06.960Z,"58km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T14:47:50.566Z,-20.7248,-178.4848,554.77,4.3,mb,,134,4.414,0.67,us,us7000481f,2019-09-14T16:08:27.040Z,"23km ESE of Ndoi Island, Fiji",earthquake,15.3,8.6,0.078,47,reviewed,us,us
2019-07-01T14:43:33.520Z,19.0873,-66.4618,25,2.06,md,7,294,0.7962,0.23,pr,pr2019182009,2019-07-01T16:35:57.699Z,"69km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.41,16.32,0.28,3,reviewed,pr,pr
2019-07-01T14:42:08.352Z,61.3264,-150.1085,42.7,1.4,ml,,,,0.6,ak,ak0198d8e91d,2019-07-22T00:31:06.098Z,"16km NW of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T14:35:42.108Z,65.4715,-149.9277,14,0.3,ml,,,,0.45,ak,ak0198d8ct9p,2019-07-22T00:31:05.167Z,"61km NNE of Manley Hot Springs, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-07-01T14:31:44.566Z,-21.4273,-173.7396,10,4.5,mb,,114,4.275,0.65,us,us70004hw4,2019-09-14T16:08:38.040Z,"125km E of `Ohonua, Tonga",earthquake,8.3,1.9,0.192,8,reviewed,us,us
2019-07-01T14:22:26.590Z,38.829,-122.8191667,2.2,0.27,md,9,74,0.009043,0.03,nc,nc73204351,2019-07-03T01:06:02.755Z,"8km NW of The Geysers, CA",earthquake,0.43,0.71,,1,reviewed,nc,nc
2019-07-01T14:19:24.939Z,-21.5331,-173.8505,10,4.9,mb,,95,4.419,1.3,us,us70004813,2019-09-14T16:08:27.040Z,"116km E of `Ohonua, Tonga",earthquake,10.3,1.9,0.095,41,reviewed,us,us
2019-07-01T14:15:46.750Z,38.8139992,-122.8206635,3.18,0.56,md,10,85,0.008397,0.03,nc,nc73204346,2019-07-01T15:43:02.547Z,"7km NW of The Geysers, CA",earthquake,0.52,1.29,,1,automatic,nc,nc
2019-07-01T14:14:18.080Z,38.8125,-122.8276672,0.63,1.05,md,18,58,,0.04,nc,nc73204341,2019-07-01T15:14:03.387Z,"7km WNW of The Geysers, CA",earthquake,0.21,0.35,0.13,5,automatic,nc,nc
2019-07-01T14:14:07.734Z,62.1164,-150.1275,53.1,1.6,ml,,,,0.49,ak,ak0198d888wx,2019-07-22T00:31:04.246Z,"15km WSW of Y, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-07-01T14:11:55.587Z,60.0602,-139.4121,0,1.5,ml,,,,0.31,ak,ak0198d87pqb,2019-07-22T00:31:03.476Z,"59km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-07-01T14:11:45.350Z,36.1126667,-117.6763333,2.11,0.36,ml,11,92,0.07992,0.12,ci,ci37420589,2019-07-02T21:44:42.208Z,"26km ENE of Coso Junction, CA",earthquake,0.23,0.39,0.112,6,reviewed,ci,ci
2019-07-01T14:11:23.370Z,36.113,-117.6726667,2.22,1.05,ml,24,50,0.07941,0.13,ci,ci38438927,2019-08-09T20:45:46.665Z,"26km ENE of Coso Junction, CA",earthquake,0.17,0.39,0.096,8,reviewed,ci,ci
